movie_id,title,genre,release_year,duration_minutes
35826,Movie 35826,Drama,1985,92
35827,Movie 35827,Romance,1993,164
35828,Movie 35828,Thriller,1999,147
35829,Movie 35829,Sci-Fi,1997,163
35830,Movie 35830,Romance,1994,127
35831,Movie 35831,Thriller,1980,147
35832,Movie 35832,Sci-Fi,2008,174
35833,Movie 35833,Thriller,2020,173
35834,Movie 35834,Anime,2003,81
35835,Movie 35835,Anime,1991,110
35836,Movie 35836,Comedy,2015,159
35837,Movie 35837,Horror,2008,168
35838,Movie 35838,Comedy,2007,177
35839,Movie 35839,Sci-Fi,1988,97
35840,Movie 35840,Comedy,1994,118
35841,Movie 35841,Anime,2005,110
35842,Movie 35842,Drama,2020,82
35843,Movie 35843,Thriller,2011,85
35844,Movie 35844,Thriller,2010,99
35845,Movie 35845,Action,2015,135
35846,Movie 35846,Drama,1985,177
35847,Movie 35847,Thriller,2015,135
35848,Movie 35848,Sci-Fi,2024,131
35849,Movie 35849,Action,2019,127
35850,Movie 35850,Horror,1984,142
35851,Movie 35851,Thriller,1998,175
35852,Movie 35852,Thriller,2017,80
35853,Movie 35853,Drama,2014,166
35854,Movie 35854,Anime,1997,171
35855,Movie 35855,Sci-Fi,2009,128
35856,Movie 35856,Drama,1996,165
35857,Movie 35857,Action,2012,150
35858,Movie 35858,Horror,1990,160
35859,Movie 35859,Sci-Fi,2006,86
35860,Movie 35860,Sci-Fi,2021,177
35861,Movie 35861,Comedy,2021,123
35862,Movie 35862,Horror,2020,128
35863,Movie 35863,Romance,1988,94
35864,Movie 35864,Thriller,1983,176
35865,Movie 35865,Anime,2024,135
35866,Movie 35866,Comedy,2022,164
35867,Movie 35867,Romance,1994,142
35868,Movie 35868,Romance,1989,134
35869,Movie 35869,Romance,1996,87
35870,Movie 35870,Horror,2006,96
35871,Movie 35871,Anime,1980,136
35872,Movie 35872,Action,2009,114
35873,Movie 35873,Romance,2003,85
35874,Movie 35874,Comedy,2018,170
35875,Movie 35875,Sci-Fi,2005,129
35876,Movie 35876,Anime,2007,144
35877,Movie 35877,Comedy,1981,81
35878,Movie 35878,Sci-Fi,2007,141
35879,Movie 35879,Drama,2021,151
35880,Movie 35880,Sci-Fi,2021,124
35881,Movie 35881,Sci-Fi,1989,163
35882,Movie 35882,Romance,1993,143
35883,Movie 35883,Comedy,2018,138
35884,Movie 35884,Comedy,1989,109
35885,Movie 35885,Anime,1999,121
35886,Movie 35886,Horror,1996,123
35887,Movie 35887,Anime,2018,114
35888,Movie 35888,Anime,2009,93
35889,Movie 35889,Comedy,1987,134
35890,Movie 35890,Sci-Fi,2010,177
35891,Movie 35891,Romance,1990,80
35892,Movie 35892,Romance,2022,91
35893,Movie 35893,Horror,2015,147
35894,Movie 35894,Action,1995,113
35895,Movie 35895,Anime,2014,129
35896,Movie 35896,Comedy,2013,149
35897,Movie 35897,Comedy,1998,108
35898,Movie 35898,Romance,2001,121
35899,Movie 35899,Romance,2017,152
35900,Movie 35900,Thriller,2000,164
35901,Movie 35901,Thriller,1990,142
35902,Movie 35902,Sci-Fi,2020,103
35903,Movie 35903,Action,2023,172
35904,Movie 35904,Sci-Fi,2024,163
35905,Movie 35905,Sci-Fi,1992,137
35906,Movie 35906,Drama,2019,110
35907,Movie 35907,Thriller,1984,105
35908,Movie 35908,Horror,1998,164
35909,Movie 35909,Horror,2008,158
35910,Movie 35910,Action,1992,87
35911,Movie 35911,Anime,2022,149
35912,Movie 35912,Sci-Fi,2024,155
35913,Movie 35913,Romance,1991,90
35914,Movie 35914,Sci-Fi,2000,170
35915,Movie 35915,Anime,1989,129
35916,Movie 35916,Comedy,2001,132
35917,Movie 35917,Anime,2005,174
35918,Movie 35918,Action,1990,129
35919,Movie 35919,Romance,1990,167
35920,Movie 35920,Romance,1995,125
35921,Movie 35921,Romance,1999,125
35922,Movie 35922,Thriller,2006,109
35923,Movie 35923,Romance,2023,124
35924,Movie 35924,Thriller,2004,85
35925,Movie 35925,Anime,2015,110
35926,Movie 35926,Romance,1988,140
35927,Movie 35927,Action,1993,121
35928,Movie 35928,Anime,2007,175
35929,Movie 35929,Anime,2008,154
35930,Movie 35930,Action,1982,96
35931,Movie 35931,Drama,1980,152
35932,Movie 35932,Sci-Fi,2006,122
35933,Movie 35933,Comedy,2019,88
35934,Movie 35934,Sci-Fi,2020,157
35935,Movie 35935,Drama,1988,107
35936,Movie 35936,Romance,1989,119
35937,Movie 35937,Action,1997,85
35938,Movie 35938,Action,2010,90
35939,Movie 35939,Comedy,1997,107
35940,Movie 35940,Comedy,1986,112
35941,Movie 35941,Horror,2008,145
35942,Movie 35942,Sci-Fi,1989,159
35943,Movie 35943,Anime,1982,91
35944,Movie 35944,Drama,2024,102
35945,Movie 35945,Drama,2014,175
35946,Movie 35946,Horror,1997,103
35947,Movie 35947,Horror,1980,103
35948,Movie 35948,Horror,1985,101
35949,Movie 35949,Horror,2013,157
35950,Movie 35950,Drama,1982,146
35951,Movie 35951,Sci-Fi,2024,107
35952,Movie 35952,Horror,1999,148
35953,Movie 35953,Thriller,1988,128
35954,Movie 35954,Action,2012,136
35955,Movie 35955,Thriller,1990,118
35956,Movie 35956,Comedy,2015,142
35957,Movie 35957,Comedy,2012,90
35958,Movie 35958,Horror,2013,132
35959,Movie 35959,Horror,2011,114
35960,Movie 35960,Drama,1993,160
35961,Movie 35961,Horror,1985,105
35962,Movie 35962,Sci-Fi,1985,125
35963,Movie 35963,Horror,2019,132
35964,Movie 35964,Comedy,2016,157
35965,Movie 35965,Action,2015,177
35966,Movie 35966,Action,2013,152
35967,Movie 35967,Romance,2005,117
35968,Movie 35968,Drama,2021,104
35969,Movie 35969,Thriller,2010,171
35970,Movie 35970,Thriller,1986,151
35971,Movie 35971,Sci-Fi,2021,142
35972,Movie 35972,Thriller,2018,144
35973,Movie 35973,Anime,2023,162
35974,Movie 35974,Drama,1995,102
35975,Movie 35975,Action,2012,108
35976,Movie 35976,Action,1995,81
35977,Movie 35977,Horror,2015,172
35978,Movie 35978,Thriller,2000,162
35979,Movie 35979,Drama,1992,100
35980,Movie 35980,Comedy,1985,136
35981,Movie 35981,Thriller,2006,88
35982,Movie 35982,Horror,1983,94
35983,Movie 35983,Thriller,1985,151
35984,Movie 35984,Drama,2014,155
35985,Movie 35985,Comedy,2021,164
35986,Movie 35986,Anime,1992,163
35987,Movie 35987,Drama,2013,103
35988,Movie 35988,Action,2017,136
35989,Movie 35989,Thriller,2002,123
35990,Movie 35990,Action,2010,175
35991,Movie 35991,Action,2002,162
35992,Movie 35992,Romance,2008,82
35993,Movie 35993,Drama,2017,161
35994,Movie 35994,Comedy,1982,123
35995,Movie 35995,Anime,2015,173
35996,Movie 35996,Horror,2002,179
35997,Movie 35997,Anime,2015,160
35998,Movie 35998,Anime,2024,115
35999,Movie 35999,Comedy,2020,101
36000,Movie 36000,Thriller,1983,147
36001,Movie 36001,Thriller,2006,106
36002,Movie 36002,Sci-Fi,1993,88
36003,Movie 36003,Anime,1994,101
36004,Movie 36004,Anime,2000,157
36005,Movie 36005,Horror,1990,128
36006,Movie 36006,Romance,1982,132
36007,Movie 36007,Comedy,2000,92
36008,Movie 36008,Thriller,1981,139
36009,Movie 36009,Horror,1980,178
36010,Movie 36010,Romance,2018,103
36011,Movie 36011,Comedy,2006,123
36012,Movie 36012,Comedy,2017,102
36013,Movie 36013,Anime,2016,131
36014,Movie 36014,Sci-Fi,2018,121
36015,Movie 36015,Action,1994,179
36016,Movie 36016,Drama,2003,169
36017,Movie 36017,Action,2020,134
36018,Movie 36018,Horror,1985,157
36019,Movie 36019,Comedy,2024,134
36020,Movie 36020,Action,2004,173
36021,Movie 36021,Anime,1998,164
36022,Movie 36022,Comedy,2022,94
36023,Movie 36023,Horror,2001,174
36024,Movie 36024,Anime,1989,130
36025,Movie 36025,Sci-Fi,1980,151
36026,Movie 36026,Romance,2009,82
36027,Movie 36027,Sci-Fi,2021,105
36028,Movie 36028,Anime,2003,85
36029,Movie 36029,Anime,1982,149
36030,Movie 36030,Sci-Fi,2007,154
36031,Movie 36031,Sci-Fi,2016,127
36032,Movie 36032,Comedy,2022,122
36033,Movie 36033,Drama,2015,157
36034,Movie 36034,Comedy,2002,156
36035,Movie 36035,Romance,2005,139
36036,Movie 36036,Comedy,2008,121
36037,Movie 36037,Sci-Fi,2018,167
36038,Movie 36038,Anime,2013,120
36039,Movie 36039,Anime,2003,98
36040,Movie 36040,Thriller,2022,99
36041,Movie 36041,Drama,2009,87
36042,Movie 36042,Drama,1992,179
36043,Movie 36043,Action,2008,113
36044,Movie 36044,Drama,1980,173
36045,Movie 36045,Sci-Fi,2021,124
36046,Movie 36046,Comedy,1982,137
36047,Movie 36047,Horror,1981,169
36048,Movie 36048,Sci-Fi,2007,126
36049,Movie 36049,Sci-Fi,1996,139
36050,Movie 36050,Anime,2003,80
36051,Movie 36051,Romance,1992,120
36052,Movie 36052,Action,2015,159
36053,Movie 36053,Sci-Fi,1985,138
36054,Movie 36054,Thriller,1983,106
36055,Movie 36055,Thriller,1986,149
36056,Movie 36056,Anime,2014,147
36057,Movie 36057,Drama,2004,109
36058,Movie 36058,Romance,1985,127
36059,Movie 36059,Drama,2003,178
36060,Movie 36060,Sci-Fi,2023,80
36061,Movie 36061,Anime,2008,92
36062,Movie 36062,Drama,1997,162
36063,Movie 36063,Comedy,2004,99
36064,Movie 36064,Action,1980,131
36065,Movie 36065,Anime,1993,127
36066,Movie 36066,Action,1987,170
36067,Movie 36067,Comedy,2012,161
36068,Movie 36068,Horror,2023,173
36069,Movie 36069,Comedy,1996,108
36070,Movie 36070,Sci-Fi,2003,98
36071,Movie 36071,Comedy,2020,155
36072,Movie 36072,Comedy,2021,148
36073,Movie 36073,Comedy,1980,117
36074,Movie 36074,Comedy,1980,104
36075,Movie 36075,Thriller,2014,111
36076,Movie 36076,Sci-Fi,1982,126
36077,Movie 36077,Romance,2015,93
36078,Movie 36078,Romance,1981,108
36079,Movie 36079,Drama,2007,81
36080,Movie 36080,Sci-Fi,2005,131
36081,Movie 36081,Comedy,2024,146
36082,Movie 36082,Drama,2003,113
36083,Movie 36083,Anime,2021,109
36084,Movie 36084,Sci-Fi,2007,146
36085,Movie 36085,Drama,2002,96
36086,Movie 36086,Comedy,1991,144
36087,Movie 36087,Anime,1989,163
36088,Movie 36088,Romance,2003,178
36089,Movie 36089,Drama,2010,130
36090,Movie 36090,Sci-Fi,1993,161
36091,Movie 36091,Anime,2017,101
36092,Movie 36092,Horror,1986,130
36093,Movie 36093,Drama,2024,116
36094,Movie 36094,Sci-Fi,2011,141
36095,Movie 36095,Thriller,1982,106
36096,Movie 36096,Action,1995,165
36097,Movie 36097,Comedy,1987,102
36098,Movie 36098,Sci-Fi,1993,97
36099,Movie 36099,Comedy,2022,168
36100,Movie 36100,Romance,2004,114
36101,Movie 36101,Sci-Fi,2012,151
36102,Movie 36102,Anime,2005,144
36103,Movie 36103,Action,1994,141
36104,Movie 36104,Horror,2002,112
36105,Movie 36105,Sci-Fi,1991,114
36106,Movie 36106,Drama,1983,159
36107,Movie 36107,Romance,1993,124
36108,Movie 36108,Action,2023,173
36109,Movie 36109,Romance,1994,96
36110,Movie 36110,Horror,1997,88
36111,Movie 36111,Action,2002,131
36112,Movie 36112,Romance,2014,113
36113,Movie 36113,Drama,2004,173
36114,Movie 36114,Sci-Fi,2022,98
36115,Movie 36115,Drama,1992,124
36116,Movie 36116,Anime,1993,124
36117,Movie 36117,Comedy,2017,116
36118,Movie 36118,Comedy,1982,118
36119,Movie 36119,Thriller,1995,161
36120,Movie 36120,Drama,2005,174
36121,Movie 36121,Horror,1998,170
36122,Movie 36122,Horror,2006,88
36123,Movie 36123,Comedy,2001,115
36124,Movie 36124,Action,2000,178
36125,Movie 36125,Romance,1987,136
36126,Movie 36126,Horror,2007,138
36127,Movie 36127,Thriller,2001,151
36128,Movie 36128,Action,2023,112
36129,Movie 36129,Romance,1992,129
36130,Movie 36130,Sci-Fi,2007,152
36131,Movie 36131,Anime,1990,97
36132,Movie 36132,Romance,1986,90
36133,Movie 36133,Action,1985,105
36134,Movie 36134,Anime,1992,159
36135,Movie 36135,Horror,2021,115
36136,Movie 36136,Anime,1998,124
36137,Movie 36137,Anime,1983,108
36138,Movie 36138,Romance,2001,175
36139,Movie 36139,Thriller,2016,96
36140,Movie 36140,Drama,2017,100
36141,Movie 36141,Comedy,2003,155
36142,Movie 36142,Comedy,1982,106
36143,Movie 36143,Thriller,1998,118
36144,Movie 36144,Thriller,2021,126
36145,Movie 36145,Comedy,2016,128
36146,Movie 36146,Anime,1987,138
36147,Movie 36147,Romance,2002,140
36148,Movie 36148,Comedy,1988,97
36149,Movie 36149,Action,1981,116
36150,Movie 36150,Thriller,2010,93
36151,Movie 36151,Drama,1986,105
36152,Movie 36152,Horror,2011,134
36153,Movie 36153,Drama,1984,100
36154,Movie 36154,Anime,1998,115
36155,Movie 36155,Drama,1989,145
36156,Movie 36156,Comedy,2002,134
36157,Movie 36157,Thriller,1983,84
36158,Movie 36158,Anime,2003,83
36159,Movie 36159,Sci-Fi,2016,145
36160,Movie 36160,Action,2010,86
36161,Movie 36161,Sci-Fi,2001,132
36162,Movie 36162,Horror,2001,108
36163,Movie 36163,Sci-Fi,1995,95
36164,Movie 36164,Horror,1993,92
36165,Movie 36165,Sci-Fi,2018,168
36166,Movie 36166,Thriller,2012,154
36167,Movie 36167,Horror,1982,89
36168,Movie 36168,Comedy,2007,103
36169,Movie 36169,Sci-Fi,2020,122
36170,Movie 36170,Drama,1990,140
36171,Movie 36171,Drama,1996,154
36172,Movie 36172,Anime,1981,147
36173,Movie 36173,Sci-Fi,1988,162
36174,Movie 36174,Anime,2006,178
36175,Movie 36175,Action,2021,137
36176,Movie 36176,Comedy,1983,165
36177,Movie 36177,Horror,2018,131
36178,Movie 36178,Thriller,2023,100
36179,Movie 36179,Romance,2004,174
36180,Movie 36180,Horror,2003,145
36181,Movie 36181,Drama,1997,112
36182,Movie 36182,Drama,2002,179
36183,Movie 36183,Anime,1984,159
36184,Movie 36184,Action,2010,154
36185,Movie 36185,Action,1983,106
36186,Movie 36186,Horror,2008,156
36187,Movie 36187,Romance,2009,85
36188,Movie 36188,Sci-Fi,2008,116
36189,Movie 36189,Sci-Fi,1990,148
36190,Movie 36190,Romance,2020,173
36191,Movie 36191,Thriller,2011,134
36192,Movie 36192,Horror,1983,115
36193,Movie 36193,Thriller,2000,97
36194,Movie 36194,Action,1981,83
36195,Movie 36195,Comedy,2007,149
36196,Movie 36196,Drama,2013,131
36197,Movie 36197,Drama,1986,151
36198,Movie 36198,Drama,2024,109
36199,Movie 36199,Romance,2002,90
36200,Movie 36200,Anime,2022,86
36201,Movie 36201,Anime,1995,124
36202,Movie 36202,Comedy,2018,132
36203,Movie 36203,Thriller,2012,128
36204,Movie 36204,Romance,2005,132
36205,Movie 36205,Anime,1994,88
36206,Movie 36206,Action,2010,93
36207,Movie 36207,Thriller,2007,167
36208,Movie 36208,Sci-Fi,2022,158
36209,Movie 36209,Drama,1986,153
36210,Movie 36210,Thriller,1981,171
36211,Movie 36211,Drama,1987,157
36212,Movie 36212,Comedy,2012,177
36213,Movie 36213,Anime,2016,110
36214,Movie 36214,Anime,1987,143
36215,Movie 36215,Comedy,2014,80
36216,Movie 36216,Sci-Fi,1993,152
36217,Movie 36217,Romance,1996,134
36218,Movie 36218,Horror,2024,162
36219,Movie 36219,Anime,1988,90
36220,Movie 36220,Action,1998,147
36221,Movie 36221,Comedy,2022,131
36222,Movie 36222,Comedy,2010,81
36223,Movie 36223,Romance,1986,83
36224,Movie 36224,Thriller,1980,160
36225,Movie 36225,Romance,2001,98
36226,Movie 36226,Anime,1999,149
36227,Movie 36227,Thriller,2007,91
36228,Movie 36228,Anime,1998,112
36229,Movie 36229,Horror,2012,128
36230,Movie 36230,Thriller,1984,147
36231,Movie 36231,Drama,2008,172
36232,Movie 36232,Drama,2020,103
36233,Movie 36233,Drama,1980,120
36234,Movie 36234,Thriller,1982,94
36235,Movie 36235,Anime,1995,168
36236,Movie 36236,Comedy,2014,106
36237,Movie 36237,Anime,2005,109
36238,Movie 36238,Drama,2015,162
36239,Movie 36239,Anime,1999,177
36240,Movie 36240,Comedy,2010,154
36241,Movie 36241,Romance,2009,112
36242,Movie 36242,Drama,2011,175
36243,Movie 36243,Action,2015,157
36244,Movie 36244,Drama,1984,151
36245,Movie 36245,Comedy,2021,134
36246,Movie 36246,Thriller,2011,105
36247,Movie 36247,Drama,1983,110
36248,Movie 36248,Anime,2022,163
36249,Movie 36249,Comedy,2004,144
36250,Movie 36250,Horror,2004,142
36251,Movie 36251,Anime,2003,104
36252,Movie 36252,Drama,2024,130
36253,Movie 36253,Horror,2018,141
36254,Movie 36254,Thriller,2023,137
36255,Movie 36255,Action,2005,129
36256,Movie 36256,Horror,1996,126
36257,Movie 36257,Drama,1986,99
36258,Movie 36258,Romance,2012,144
36259,Movie 36259,Comedy,2013,118
36260,Movie 36260,Horror,2006,152
36261,Movie 36261,Action,1980,152
36262,Movie 36262,Romance,2003,102
36263,Movie 36263,Drama,2010,179
36264,Movie 36264,Anime,1992,169
36265,Movie 36265,Horror,2013,143
36266,Movie 36266,Romance,1990,119
36267,Movie 36267,Sci-Fi,1992,90
36268,Movie 36268,Drama,1995,144
36269,Movie 36269,Drama,1987,108
36270,Movie 36270,Drama,1990,103
36271,Movie 36271,Action,2011,142
36272,Movie 36272,Action,1997,163
36273,Movie 36273,Romance,1995,142
36274,Movie 36274,Comedy,2014,125
36275,Movie 36275,Drama,2001,107
36276,Movie 36276,Romance,2023,133
36277,Movie 36277,Comedy,2020,105
36278,Movie 36278,Horror,1988,90
36279,Movie 36279,Drama,1994,90
36280,Movie 36280,Comedy,1985,115
36281,Movie 36281,Romance,2014,96
36282,Movie 36282,Horror,1981,160
36283,Movie 36283,Comedy,1990,162
36284,Movie 36284,Thriller,2001,117
36285,Movie 36285,Romance,2000,170
36286,Movie 36286,Drama,2004,83
36287,Movie 36287,Romance,2009,179
36288,Movie 36288,Horror,1988,156
36289,Movie 36289,Drama,2017,147
36290,Movie 36290,Sci-Fi,2012,124
36291,Movie 36291,Romance,1998,114
36292,Movie 36292,Thriller,2009,176
36293,Movie 36293,Thriller,1991,141
36294,Movie 36294,Sci-Fi,1980,114
36295,Movie 36295,Thriller,1997,134
36296,Movie 36296,Action,2023,151
36297,Movie 36297,Drama,2012,117
36298,Movie 36298,Comedy,1990,96
36299,Movie 36299,Sci-Fi,2016,134
36300,Movie 36300,Romance,1993,92
36301,Movie 36301,Comedy,1987,104
36302,Movie 36302,Drama,2001,91
36303,Movie 36303,Drama,1998,160
36304,Movie 36304,Sci-Fi,2015,110
36305,Movie 36305,Anime,1998,176
36306,Movie 36306,Drama,2012,160
36307,Movie 36307,Drama,1980,178
36308,Movie 36308,Drama,1985,134
36309,Movie 36309,Comedy,1990,136
36310,Movie 36310,Comedy,2013,120
36311,Movie 36311,Romance,1986,162
36312,Movie 36312,Romance,1990,93
36313,Movie 36313,Horror,2001,91
36314,Movie 36314,Horror,1982,169
36315,Movie 36315,Anime,1985,117
36316,Movie 36316,Romance,1981,167
36317,Movie 36317,Sci-Fi,2000,91
36318,Movie 36318,Action,2003,169
36319,Movie 36319,Horror,1981,152
36320,Movie 36320,Sci-Fi,2022,122
36321,Movie 36321,Romance,2009,162
36322,Movie 36322,Sci-Fi,2017,90
36323,Movie 36323,Comedy,1980,101
36324,Movie 36324,Action,1995,145
36325,Movie 36325,Sci-Fi,2022,107
36326,Movie 36326,Action,2017,137
36327,Movie 36327,Horror,2004,95
36328,Movie 36328,Romance,1992,119
36329,Movie 36329,Romance,1986,143
36330,Movie 36330,Drama,2022,115
36331,Movie 36331,Anime,2015,175
36332,Movie 36332,Sci-Fi,1991,124
36333,Movie 36333,Thriller,2006,90
36334,Movie 36334,Sci-Fi,2018,152
36335,Movie 36335,Thriller,2002,119
36336,Movie 36336,Action,2007,107
36337,Movie 36337,Thriller,2013,83
36338,Movie 36338,Comedy,2024,138
36339,Movie 36339,Drama,2015,146
36340,Movie 36340,Sci-Fi,1997,170
36341,Movie 36341,Horror,2012,106
36342,Movie 36342,Thriller,1980,121
36343,Movie 36343,Romance,2000,120
36344,Movie 36344,Thriller,1985,105
36345,Movie 36345,Sci-Fi,2020,104
36346,Movie 36346,Action,1993,157
36347,Movie 36347,Comedy,2005,132
36348,Movie 36348,Drama,2013,97
36349,Movie 36349,Sci-Fi,2003,151
36350,Movie 36350,Action,2009,151
36351,Movie 36351,Drama,1980,126
36352,Movie 36352,Drama,2022,104
36353,Movie 36353,Action,2002,131
36354,Movie 36354,Action,1999,137
36355,Movie 36355,Horror,2005,160
36356,Movie 36356,Thriller,2004,108
36357,Movie 36357,Anime,2017,129
36358,Movie 36358,Horror,1982,101
36359,Movie 36359,Drama,2023,80
36360,Movie 36360,Romance,2015,169
36361,Movie 36361,Anime,2017,165
36362,Movie 36362,Action,1983,161
36363,Movie 36363,Anime,2005,156
36364,Movie 36364,Sci-Fi,2000,131
36365,Movie 36365,Anime,2019,166
36366,Movie 36366,Comedy,2017,154
36367,Movie 36367,Thriller,2022,179
36368,Movie 36368,Romance,1981,101
36369,Movie 36369,Drama,2015,177
36370,Movie 36370,Drama,2011,92
36371,Movie 36371,Horror,1995,127
36372,Movie 36372,Thriller,1986,160
36373,Movie 36373,Sci-Fi,2000,80
36374,Movie 36374,Action,1982,110
36375,Movie 36375,Horror,2009,137
36376,Movie 36376,Action,1984,92
36377,Movie 36377,Anime,1993,110
36378,Movie 36378,Anime,2015,109
36379,Movie 36379,Anime,1992,96
36380,Movie 36380,Comedy,2006,115
36381,Movie 36381,Drama,1991,167
36382,Movie 36382,Romance,1992,82
36383,Movie 36383,Anime,1999,110
36384,Movie 36384,Sci-Fi,2015,104
36385,Movie 36385,Sci-Fi,1985,134
36386,Movie 36386,Drama,1990,109
36387,Movie 36387,Romance,2007,173
36388,Movie 36388,Romance,1998,146
36389,Movie 36389,Thriller,2024,112
36390,Movie 36390,Comedy,2000,105
36391,Movie 36391,Romance,2019,128
36392,Movie 36392,Horror,1988,157
36393,Movie 36393,Thriller,2021,122
36394,Movie 36394,Comedy,2018,108
36395,Movie 36395,Drama,2022,162
36396,Movie 36396,Sci-Fi,2015,134
36397,Movie 36397,Action,1994,177
36398,Movie 36398,Sci-Fi,1982,134
36399,Movie 36399,Anime,1983,127
36400,Movie 36400,Romance,1991,116
36401,Movie 36401,Thriller,2004,156
36402,Movie 36402,Horror,1989,170
36403,Movie 36403,Anime,2001,148
36404,Movie 36404,Action,1998,155
36405,Movie 36405,Romance,2002,178
36406,Movie 36406,Anime,1993,135
36407,Movie 36407,Sci-Fi,1981,131
36408,Movie 36408,Anime,2005,112
36409,Movie 36409,Comedy,1983,123
36410,Movie 36410,Thriller,2017,108
36411,Movie 36411,Drama,2011,150
36412,Movie 36412,Comedy,2002,110
36413,Movie 36413,Drama,2018,116
36414,Movie 36414,Sci-Fi,1983,175
36415,Movie 36415,Drama,2016,118
36416,Movie 36416,Drama,2021,95
36417,Movie 36417,Action,1994,178
36418,Movie 36418,Action,1994,141
36419,Movie 36419,Sci-Fi,1989,143
36420,Movie 36420,Sci-Fi,2024,115
36421,Movie 36421,Comedy,2006,168
36422,Movie 36422,Anime,1981,116
36423,Movie 36423,Sci-Fi,1984,164
36424,Movie 36424,Action,2014,166
36425,Movie 36425,Action,1992,145
36426,Movie 36426,Anime,2015,115
36427,Movie 36427,Action,2009,83
36428,Movie 36428,Romance,1990,109
36429,Movie 36429,Sci-Fi,1994,114
36430,Movie 36430,Drama,1989,179
36431,Movie 36431,Anime,2009,174
36432,Movie 36432,Action,1989,146
36433,Movie 36433,Drama,2011,143
36434,Movie 36434,Horror,2004,161
36435,Movie 36435,Sci-Fi,1998,142
36436,Movie 36436,Action,2011,140
36437,Movie 36437,Comedy,2001,83
36438,Movie 36438,Comedy,2000,157
36439,Movie 36439,Anime,2011,93
36440,Movie 36440,Horror,2019,98
36441,Movie 36441,Anime,2000,153
36442,Movie 36442,Anime,2007,174
36443,Movie 36443,Drama,2007,163
36444,Movie 36444,Romance,1988,94
36445,Movie 36445,Sci-Fi,1986,101
36446,Movie 36446,Horror,1988,166
36447,Movie 36447,Horror,2022,153
36448,Movie 36448,Drama,1985,120
36449,Movie 36449,Horror,1981,90
36450,Movie 36450,Romance,1981,161
36451,Movie 36451,Comedy,2018,148
36452,Movie 36452,Anime,1984,145
36453,Movie 36453,Action,2014,158
36454,Movie 36454,Horror,1991,136
36455,Movie 36455,Horror,1985,103
36456,Movie 36456,Horror,1999,169
36457,Movie 36457,Romance,2013,124
36458,Movie 36458,Romance,2023,94
36459,Movie 36459,Romance,2013,83
36460,Movie 36460,Comedy,2012,146
36461,Movie 36461,Thriller,2001,122
36462,Movie 36462,Sci-Fi,2003,139
36463,Movie 36463,Sci-Fi,1988,102
36464,Movie 36464,Comedy,2005,95
36465,Movie 36465,Drama,2011,119
36466,Movie 36466,Horror,2006,125
36467,Movie 36467,Drama,1989,143
36468,Movie 36468,Anime,2018,147
36469,Movie 36469,Action,1994,127
36470,Movie 36470,Anime,1992,123
36471,Movie 36471,Horror,2018,106
36472,Movie 36472,Comedy,1985,124
36473,Movie 36473,Action,2015,173
36474,Movie 36474,Thriller,1992,82
36475,Movie 36475,Sci-Fi,2021,120
36476,Movie 36476,Thriller,1995,90
36477,Movie 36477,Horror,1997,120
36478,Movie 36478,Romance,1994,80
36479,Movie 36479,Sci-Fi,1996,175
36480,Movie 36480,Thriller,2014,128
36481,Movie 36481,Horror,1986,94
36482,Movie 36482,Action,2016,163
36483,Movie 36483,Comedy,1988,129
36484,Movie 36484,Horror,1980,152
36485,Movie 36485,Drama,2007,84
36486,Movie 36486,Comedy,1985,140
36487,Movie 36487,Romance,2012,131
36488,Movie 36488,Horror,1996,138
36489,Movie 36489,Action,2018,89
36490,Movie 36490,Sci-Fi,1985,153
36491,Movie 36491,Thriller,1980,154
36492,Movie 36492,Horror,1980,88
36493,Movie 36493,Horror,2012,104
36494,Movie 36494,Romance,1985,111
36495,Movie 36495,Horror,2020,98
36496,Movie 36496,Romance,1989,172
36497,Movie 36497,Horror,2006,91
36498,Movie 36498,Action,1980,161
36499,Movie 36499,Action,1984,99
36500,Movie 36500,Drama,1981,154
36501,Movie 36501,Thriller,1990,88
36502,Movie 36502,Romance,2023,122
36503,Movie 36503,Horror,1995,136
36504,Movie 36504,Romance,1993,131
36505,Movie 36505,Action,2013,175
36506,Movie 36506,Romance,1996,175
36507,Movie 36507,Action,1993,143
36508,Movie 36508,Comedy,1983,93
36509,Movie 36509,Anime,1980,162
36510,Movie 36510,Drama,2018,161
36511,Movie 36511,Thriller,1995,153
36512,Movie 36512,Action,2006,114
36513,Movie 36513,Sci-Fi,1999,108
36514,Movie 36514,Horror,2011,131
36515,Movie 36515,Drama,1983,105
36516,Movie 36516,Horror,2001,176
36517,Movie 36517,Romance,1993,101
36518,Movie 36518,Horror,2012,87
36519,Movie 36519,Comedy,2001,115
36520,Movie 36520,Romance,1987,127
36521,Movie 36521,Comedy,1983,153
36522,Movie 36522,Romance,1991,133
36523,Movie 36523,Horror,2000,157
36524,Movie 36524,Horror,1995,138
36525,Movie 36525,Sci-Fi,2013,123
36526,Movie 36526,Drama,1980,120
36527,Movie 36527,Sci-Fi,2014,161
36528,Movie 36528,Horror,2016,101
36529,Movie 36529,Romance,1994,86
36530,Movie 36530,Drama,1986,145
36531,Movie 36531,Drama,2000,82
36532,Movie 36532,Action,1991,165
36533,Movie 36533,Drama,1980,123
36534,Movie 36534,Horror,2008,115
36535,Movie 36535,Thriller,1983,90
36536,Movie 36536,Horror,1998,157
